,sentiment,processed_words,prediction_nb
cv368_11090.txt,neg,underwat scienc fiction stay submerg sphere film review michael redman copyright michael redman one unpleas experi occur movi theater cast fine actor end up film wast talent keep think accomplish time squander psychologist norman goodman dustin hoffman call middl pacif ocean work survivor plane crash arriv site discov plane enorm spacecraft sit feet below surfac year written paper bush administr handl first contact chosen head up team scientist investig ship group outlin report consist beth halperin sharon stone biochemist harri adam samuel jackson mathematician ted field liev schreiber astrophysicist unfortun turn out write blowoff project goodman money name thencolleagu team explain read govern document lead harold barn peter coyot top secret feder oper group descend mobil undersea headquart set up next alien vessel onc stroll over knock door explor stilloper ufo discov surpris origin ship crew find astonish gigant golden liquid metal sphere adam enter sphere weird unfold storm roll surfac team forc remain below unseen presenc begin communic through comput name jerri happi flash screen unsettl psychologist happen jerri mad ask barn more pragmat need last name cant put report made contact alien name jerri situat turn bad dead beast appear nowher gang jellyfish kill one navi personnel lethal sea snake attack goodman giant squid batter habitat adam read leagu under sea suspici scientist turn against each make firstrat think man scienc fiction film even finest ingredi dont go veri far hand chief doesnt seem care product director barri levinson churn out mishmosh doesnt engag audienc beyond few skill suspens scene first film zoom situat player introduc without character justif much speedread novel realiz miss nuanc doesnt better action scene begin actor adequ job limit role peopl still flat odd hard reaction death occur around adam experi interior sphere one bother ask happen histori togeth intrigu plot devic bare exploit even goodman halperin illconceiv affair student mention pass psychot tendenc talk never convinc truism item shown earli movi use befor end here far obvious emerg minisub explain know go happen movi affect noth more distract chapter head divid movi function shaki camera work muddi alreadi perplex chao much goe confus difficult follow although disorient eventu understand great deal isnt even scienc fiction film intern consist much here doesnt make sens manifest real jellyfish kill queen latifa throwaway role squid near destroy outpost bite fatal snake effect scene sub suggest illus earlier episod indic everyth explain death major question film never answer ship came clarifi end up ocean floor mere allud even enigmat sphere still mysteri credit roll climax follow minut epilogu littl weaken alreadi labor tale prereleas audienc test actor call back reshoot end difficult imagin origin wors follow recent tradit lengthi film weigh over two veri long hour weak scene cut wouldnt much left movi suppos held up effect work noth special screen never even see monstrous squid menac storm steal alien abyss disastr event horizon film learn noth remark levinson hoffman current show film wag dog smart entertain piec work one titl same san one word,neg
cv656_25395.txt,neg,seem perfect concept better farrelli brother famous write direct comedi offens subject matter make movi guy split person exact sort thing brother relish poke fun someth serious case mental ill throw care wind laugh jim carrey sign even better nation allianc mental ill even help out levi complaint against brother new film befor open claim misrepres condit split person label incorrect schizophrenia forth such protest seem sort thing cours add more fuel farrelli brother fire prove peopl couldnt take joke farrelli help more enlighten viewer anoth dose brilliant subvers comedi yes seem perfect one thing went wrong movi isnt funni lack tri farrelli util myself iren highconcept premis carrey play charli baileygait man dump wife midget limo driver decid buri aggress feel deep down insid never releas cours mean neighbor exploit entir tooforgiv natur make job rhode island state trooper increas difficult soon enough char repress aggress manifest itself second independ person name hank deepvoic boorish ogr unafraid take assert action predecessor unabl muster guy isnt abov crash car through wall barber shop hes insult hold littl girl head underwat refus stop jumprop street thing start lost complic plot farrelli attempt film run track suggest isnt problem farrelli brother brand humor doesnt requir plot work theyr wrong cours plot great instrument build up kind rollick comic energi infus farrelli last effort someth mari outsid provid technic earlier project brother earlier film wasnt funni mere contain outrag gag despit newsmagazin articl believ outrag gag entir unexpect mari farrelli manag sever time pull neat sleightofhand trick theyd think stori go one way reveal real direct delight surpris fashion myself iren contrast seem made folk look mari saw surfac gross miss subtl machin realli made work produc same guy made mari iren seem even bigger disappoint brother pile offens humor take shot race midget albino mental ill manner bathroom joke havent come up way make fresh myself iren come rote bythenumb adolesc comedi plot carrey forc drive alleg fugit iren water rene zellweg whos more troubl anyon know back new york end entir predict getgo think charli iren fall love yeah farrelli introduc score differ charact none manag anyth havent alreadi expect matter outrag action compar curvebal farrelli use throw stuff entir softtoss present obvious problem grossout humor lose shock valu longer funni mere gross joke work milk over over until effect run dri take exampl subplot involv char three black son anthoni anderson mongo brownle jerod mixon incongru funni three bur black men discuss higher math ghetto languag whitebread carrey mouth languag entir toopleas smile face end film theyr still same schitck hasnt elev anoth funnier level hasnt drop bad ceas amus halfway through myself iren reek wast opportun ought more focus peopl react char new person charli deal consequ hank action doesnt realli happen near support charact learn char condit earli dont opportun surpris film throw look patent farrelli curv scene toward midway point involv albino companion charli iren pick up call appropri whitey script doesnt go anywher instead leav thread twist wind befor awkward tie up dure climax jim carrey gift comedian both physic vocal hes left noth much here except contort himself manner similar steve martin great showcas flexibl splitsecond roleshift none terribl funni carrey doesnt pull stunt dont expect pull farrelli script doesnt give anyth pull situat perform roleshift arent set up meaning way perhap carrey take solac fact support actor fare better zellweg iren strong femal lead mari mari part adolesc fantasi intellig strongwil iren noth particular film never make clear whether shes ditzi clever such give noth latch onto sane person film chris cooper stuck play exact one note corrupt fbi agent charact entir straightlac movi absolut noth unexpect view shapeless mess myself iren eventu dissolv stuck wonder whether farrelli outsmart themselv mayb kind comedi work long until audienc wise stop shock dont believ good filmmak find way surpris audienc even peopl grown attun style farrelli inde good smart filmmak still think theyll rebound fine even happen though ill still consid myself iren highcalib misfir,neg
cv794_17353.txt,neg,synopsi bigbreast dimwit sculptress britt realli mad grad student boyfriend spend much time thoughttransfer experi instead art show elder evil scientist everett longstreet switch mind britt boy meantim goe complet mental comment nake soul open nake woman movi make illus scifi vehicl design show pamela anderson um talent realli interest see anderson talent suggest skip over dud watch infam pam tommi lee honeymoon sex tape now avail home video movi dont go through pain experi watch pamela tri pronounc multipl syllabl word eclect premis exist movi basic anderson wear skimpi cloth bare contain talent practic art brilliant slap plaster pari nake women boyfriend meanwhil spend hour day morgu tri view memori dead prison inmat make differ human whatev movi fail explain two hook up grate meet evil everett longstreet lot technobabbl mystic mumbojumbo toss pammi sex replet cheesi makeout music mind transfer never fear though pammi use sharp mental abil ahem save boyfriend end unfortun one save movi avoid wouldb scifi thriller unless good laugh two,neg
cv337_29061.txt,neg,depend ask origin sin eat appl act disobedi against god act betray case didnt know dont bother rememb word origin sin never come up movi same name alon concept closest film even catholic narrat stori told angelina joli priest death row cuba circa regardless senseless titl origin sin actual plot albeit one mangl act screenwrit art war base book waltz dark boy antionio bandera place person ad sometim around search wife centuri ago narrowli dodg remak green card find girl joli fake photo actual beauti skip few moder useless sex scene question out way yes see angelina joli breast again girl turn out con artist swindl boy money head hill origin sin briefli tri thriller see boy go whorechas find girl kill soon boy actual find girl instead follow promis complet fuck bore thriller film degener worst dissect virginwhor complex milk money girl toy idea reform congirl past avoid man lover keep make start scam first place add insult injuri worst stylist choic cinemat histori liter half film slow motion use strobe effect act rough calib gun origin sin one tortur film summer definit front run make bottom ten year dont even bother origin sin go honest yourself admit pure sex appeal keep mind although film origin block much wors sin sacrileg,neg
cv817_3675.txt,neg,back blade runner territori one conceptu artist robert longo vision william gibsoninspir futur inform commod kill front center johnni keanu reev cybercouri smuggl data via wetwir implant hes readi quit biz portion longterm memori restor first finish one last danger job press problem johnni mnemon keanu reev seem forgotten play action hero stint speed hes walk wood forest stiff includ henri rollin icet dina meyer dolph lundgren street preacher act categori without believ perform between sit back watch atmospher pretti good place vr sequenc way cool physic fxsuch miniatur mattesleav lot desir watch out those bad bluescreen wouldnt mind minut johnni mnemon action play better bad debut director isnt veri strong de partment big final sloppi silli mess run twenti minut long way past time wet wire processor alreadi shut down bottom line yatf anoth tortur futur skip,neg
cv939_11247.txt,neg,postchas ami slew lovetriangl movi month kiss fool costar ami lee april bring object affect well titl chase allan stori woman fall love gay roommat absolut six degre kevin bacon film star schwimmer friend jennif aniston kevin smith write schwimmer star woman chicago sportscast max fall love best friend jay lee book editor samantha avit mere twentyfour hour meet soon engag max rage libido grow suspici samantha fidel convinc jay flirt samantha dure develop book test troubl jay secret love stretch flat sitcom premis featur length plot frame climact wed bonni hunt recount triangular taleth event lead up nuptialsto annoy fat man silli girlfriend hunt best comic time anyon film schwimmer spin bad dialogu mild humor dialogu lee poor lee miscast hyster funni chase ami here forc repress comic instinct swear yell talk oral sex script idea charact trait stress jay sensit man show drink pepto bismol hes stew over girl troubl avit isra actress warm sweet dont know anyth charact take incred long time realiz obvious thing close resembl stun beauti kari wuhrer play schwimmer assist person temptress turn particular subplot unintent riff vertigo hand smatter good scene kiss fool enjoy moment comedi club dure jay up ask anyon here hate girlfriend much kill over over until hes boot stage few obvious improvis line fresher anyth page kiss fool never clever thursday night jokemachin friend spawn schwimmer movi career save yourself eight dollar watch three episod seri back back,neg
cv581_20790.txt,neg,onc upon time jeanclaud van damm decent action hero muscl brussel burst hollywood market mindless adventur film boast spectacular martialart abil excurs fun now seem watch van damm movi becom pain chore reward virtual guarante help mindnumb action action goe sour left enjoy ill explain knock pair counterfeit jean salesmen work out offic hong kong marcus ray van damm babemagnet stylish dresser head up compani annoy weasel partner rob schneider becom part plot involv microbomb implant counterfeit jean seem mole busi im go reveal everyth next paragraph review devoid spoiler skip onto next one im quit sure give crap ill issu warn anyhow tommi realli work cia boss veri hammi flat paul sorvino mole caus carnag tini immens power super weapon even stoop low put children toy thought plot outlin sound intrigu probabl enjoy knock think ridicul setup couldnt even fill five minut screen time without caus roll over laugh cup tea knock suck stoop ridicul level individu conjur up horrif nightmar amaz far produc go sell someth simpli van damm star plot pathet garbag strung togeth inan action sequenc baffl mind perform wooden use row cano action itself absolut catastroph director tsui hark team van damm superior still lamebrain doubl team helm attempt dazzl fantast camera angl engag plot suppos enjoy camera work incess desper made nauseous pictur freez middl action sequenc speed alter consist camera trick appli travel up gun barrel weapon fire sound veri cool trust isnt much scar har har van damm terribl sure lot fanci kickbox move dodg giant crate greatest eas look hes bad imperson jacki chan perform stiff tire hate perhap time mr van damm give up day job realli test endur watch knock suppos enjoy deriv schneider charact extrem annoy provid film better moment beauti lela rochon movi hope grab paycheck fled premis olymp sprinter knock doesnt even stand strong mindless entertain action film hand van damm movi embarrass entir action genr modern filmmak consid low hollywood stoop late depart certain much note self avoid univers soldier return upon releas august,neg
cv031_19540.txt,neg,movi skip daughter realli vile time favorit martian few week back here come anoth disney effectsfil liveact flick base old tv program true probgram year old time cartoon cartoon understand reluct see disney done big screen daughter realli go bad turn out right inspector gadget odd enough follow exact same format favorit martian down jivetalk sidekick first thought done same peopl imdb inform ig direct david kellogg written dana olsen kerri ehrin mfm direct donald petri written sherri stoner deanna oliv odd similar between two movi best explain studio produc formula isnt busi way life produc obvious micromanag two project promin screen credit part hear more zani more zani here here realli pain sexual refer reason right here make realli pain audienc squirm seat ok fine add bug gut scene charact depth zani dont see zani here cant make zani cut latter explan come up absenc thorough charm michell trachtenberg movi michell play penni gadget niec shine scene shes unfortun nine minut screen time guess rest cut room floor dabney coleman comed talent utter wast chief quimbi kept expect someth realli funni somehow save film instead best realli poor line few unexcept scene thorough upstag cheri oteri gidget bitch hell town mayor oteri over enthusiast continu selfcongratulatori speech pattern manner much portland oregon manic mayor vera katz wonder studio wasnt poke fun fair town mayb career politician matthew broderick stroll through inspector gadget godzilla appear fun film especi evil gadget rupert everett entertain maniacl claw joeli fisher fine zani scientist even better zani carbon copi herself perform one few thing worth watch film hughley play shuckinandjivin vehicular sidekick role firm set emancip back year dialog face pretti bad taglin major setpiec battl faux pas make sens context lot line especi hughley appear made up go along peopl littl gift adlib threequart film somewhat unnecessari origin stori both gadget claw gadget spend latter third movi tri locat claw various alterc realli battl evil gadget penni minut half detect work charact week cartoon rage here minut michell trachtenberg excel choic penni charact shes utter charm excel experi harriet spi part pintsiz detect underutil film real mysteri film lose star cast brillianc coupl script edit stupid inspector gadget miss long long stretch potti humor thing made favorit martian unbear veri short movi perhap someth cut last moment probabl best scene film occur dure end credit evil sidekick support group especi worth see amaz number cameo appear few second onscreen anoth bad live action film premer studio bad live action film wonder disney use revenu general moneymak cartoon produc loser true theyr tri anoth mari poppin need find team produc one give chanc,neg
cv987_7394.txt,neg,pleas dont mind windbag bit steam warn yall wast hardearn anaconda even worth cent video rental dont listen ebert one clue hes talk btw accompani friend one requir watch assign review movi local paper now ill actual back up huf puf here goe movi anaconda rydain bottom line wait come usa up night even doubt worth price jolt help stay up late hate anaconda count way first movi way mani snake fact wrong ophiophil snake lover tell anaconda never reach length feet theyr scare peopl case snake eat adult human extrem rare human shoulder wide fit snake mouth constrictor snake dont kill cant eat peopl outrun snake troubl especi heavi one anaconda anaconda eat human need month sit butt digest huge meal therefor couldnt run around gobbl up everybodi cast snake vocal cord cant make funni squeal nois whew prepar suspend realiti movi worth unfortun anaconda suspens excit watch paint peel friend even success predict live end anybodi tell bad guy go die eventu piti charact one few reason friend didnt give up fall asleep likabl charact movi wouldnt enjoy somebodi look derang walt whitman anaconda cute moment argument between ice cube charact british guy instanc those small flash wit worth hour twentyeight minut bore schlock writer blew multitud opportun insert funni line quit disappoint scene young guy tell young ladi jungl make horni retort clever egowith comeback cours im tri work gee even dumber crap comeback come up told go find knothol someth admit one scene surpris outcom hint involv evil guy miss crap comeback plot im still tri find one movi basic excus boatload peopl danger territori snarf ridicul computergener anaconda eye fang viper fasterthangrav downward acceler harrier jet harrier snake mention instant digest go snarf countless victim writer tri throw sort plot twist call plot knot made sens sick guy gfriend kiss evil dude sudden everybodi hate evil dude start tri kill clear understand mission imposs someon explain movi id grate oldguy doubl agent look same wasnt inspir act save evil dude cant blame actor though fault cruddi script work conclud rydain diatrib shameless exploit perpetu public fear snake comment flame anyon rydain atom chees fresh chernobyl dairi,neg
cv440_16891.txt,neg,cometdisast flick disast alright direct toni scott top gun tell stori asteroid size texa caught collis cours earth thought dinki littl comet deep impact troubl jeez great open american spaceship plus citi new york complet destroy comet shower nasa detect asteroid go frenzi hire world best oil driller bruce willi send crew up space fix globel problem send mous cat carrier isnt action armageddon over top nonstop ludicr word sigh hit head notebook coupl time alon plus see wonder actor billi bob thornton film armageddon wast actor talent film reel show bunch snazzi fx shot real reason make film somehow outperform deep impact produc jerri bruckheim fail armageddon,neg
cv735_20218.txt,neg,wellconceiv ultra sugari comingofag film everyon includ myself one those found sappi digest joseph cross joshua beal yearold sadden recent loss grandfath loggia bone marrow cancer loggia wonder relat child such wholesom manner save film drown syrup beal sitcom idyl famili everyon nice affluent proper religi without fanat beal father deni leari wife dana delani both success doctor julia stile play joshua older sister needl younger brother show realli care famili seem conceiv heaven live south philadelphia send children wellrun cathol school joshua protagonist narrat yarn handsom sweet intellig friend endear child well school relat nun priest talk polit wellmean parent mawkish interplay make nauseat watch plot aris joseph problem cope death belov grandfath promis forev answer search god pretti headi stuff youngster age way sometim search god take nowher friend david reifsnyd look doesnt exist now smart kid joseph look usual place better place start parochi school attend one teacher kindheart sister terri rosi odonnel wear philli basebal hat equat jesus stori basebal make cleanup hitter opinion wasnt big tv star vocat parochi school teacher convinc throughout film save answer tough sic question god bell ring end class noth much happen search god parodi cathol school though visit cardin found boy talk god gentl stuff real critic search god attempt come next play hollywood hokum design upset anyon joseph reassur encount real live angel blond littl boy age dress cathol school uniform wear innocu smile goodygoodi film end angel tell grandfath right quest end appar angel dont wing approach god well mayb anoth film down road part film final straw couldnt swallow more goo film flop commerci next one sixth sens pare down schmaltz came up smell rose though look through clever both script director load hokum learn hide hokum better well god bless nice famili pictur room hollywood bad noth relev even truth death children parochi elementari school matter god famili theyr good word film meant well benign messag heart right place those see someth soft without bite one,neg
cv949_21565.txt,neg,bat insult slap face dedic horror movi fan pull someth need sens wit style heavi dosag humor back up process fright factor declin someth underground worm thriller tremor perfect mixtur element return film tremend fun notabl except wisecrack support player bat main play premis straightarrow horror judg ridicul premis exact wise move movi attempt captur essenc alfr hitchcock bird fail miser done right adequ amus halloween cinema unfortun bat prime exampl formula movi done terribl terribl wrong thing amus fester pile guano intellig filmmak anticip core audienc recit follow paragraph manner reach audienc individu bat aim toward those guy hollywood made movi bat bat veri nice eat lot peopl boy bat ugli infect bogus virus make superdup smart theyv big claw red eye veri friend whole bunch peopl texa kill sheriff guy scientist ladi brought kill bat big gun cool thing fight bat pretti smart sorta hard bat swoop down shoot make go away good bat probabl violent preschool film direct loui morneau ventur straight video store small screen perhap more fun deriv lower expect sit through crapper big screen awkward although few moment becom guilti pleasur film poor written poor act execut glare ineptitud even bat themselv cheesi attack sequenc rush jitteri proper enjoy sheriff stori emmett kimsey lou diamond phillip embodi pathet stereotyp smalltown author figur usual portray chomp cigar strut content boot etc scientist dr sheila casper dina meyer special fli mammal classifi best field meyer use lot technic term design make movi seem more intellectu capabl everyth dr casper recycl beyond recognit memori becam hook topic bat sound suspici oceanograph student matt hooper tale becam infatu shark jaw everyth revolv around bat tire drivel desper requir directori style act capabl spruce up support cast construct out straw voic dub later fact work out better end take one glanc casper batloath sidekick jimmi leon youll immedi deja vu hes exact same humor buddi caricatur movi construct specif time comic relief unfortun none comic interlud funni role derang mad scientist dr mccabe reliabl bob gunton corner hideous idiot charact bunch mccabe accident releas two experiment test subject virus spread bat entir town gallup texa under attack enorm swarm creatur gunton appear inconspicu contempl someth someth damn movi go over money bat ugli occasion moment look moder convinc main swarm repres cheesi digit imageri bit bloodi action even hint campi fun film absurd stupid climax way late game decent recoveri charact experi slaughter bat gunfir explor logic realli veri effici way decreas bat popul empti entir clip fli wing serpent even wound one more kind behavior repres regular level intellig behind bat,neg
cv276_17126.txt,neg,follow review contain spoiler pleas someon stop joel schumach befor vomit film canist again tri pass movi chuck dowl jacksonvill film journal wrote abov sentenc review batman robin appar one heard word oh wish heard oh wish someon stop hes done again plot mm similar paul schrader film hardcor surpris decent engross tale fact everyth mm open minut mm see privat detect tom well nicola cage work case prestigi member govern keep fact mind cage trust import case solv return home wife new daughter even find time rake yard keep mind import well hes hire rich elder woman solv mysteri husband death come film privat safe appear snuff film sort urban legend pornographi industri someon actual brutal murder camera woman well locat young girl film hope disprov fact snuff film set journey sordid underworld sleaz discov truth film main problem mm whole film complet pointless well actual select case old woman lawyer anthoni heald actor alway play same type charact bad guy first see first instinct hes behind whole thing choic cast film well begin investig time see shadowi figur follow person possibl lawyer someon sent lawyer one know well even investig anyth first instinct now confirm fact reveal lawyer part whole thing tell well chosen case young inexperienc one those ridicul go kill anyway tell whole thing moment earlier see well hire case hes told hire come high recommend huh lawyer reveal himself part whole thing main goal film back give up first place lawyer film whole time gave away privat detect think give up case return film total absurd screenwrit seven late film confront between main charact struggl one charact gun end up underneath car cage handcuf bed rapid tri gun tabl jame gandolfini charact goe gun under car suppos scene suspens see gun slight out reach side car hes tri reach instead go around car side easili reach keep stretch go around side car goe minut cage gun gandolfini decid best go around side car boy schumach realli realli nerv think final straw cage return home devast everyth hes seen case longer rake lawn actual see shot pathet poke leav yard thing bug mm one music call whenev score start up sound techno music aw indian middl eastern type music accompani aw decis joel anoth cage perform point hes capabl wide rang perform good bad mm deliv veri wooden one shine hes interact joaquin phoenix give great perform porn shop clerk heart gold help cage case capabl much better mr cage now mr schumach im start doubt capabl anyth besid urin onto institut american cinema,neg
cv944_15042.txt,neg,scari first word came mind over movi call vampir scari arent word associ wasnt gripe john carpent name associ cuttingedg cinema intens scare halloween thing princ dark offbeat action live escap new york unfortun thing cut edg vampir level boredom movi reach anem plot notquitekosh special effect john carpent vampir bare enough substanc slake thirst even discern genr fan film first concern group roam vampir slayer led jame wood peopl sort holi ateam even soupedup van bunch invad wipe out nest vampir new mexico shack method amus innov bloodsuck reel out harpoon flare up sun matchstick commemor victori loutish band decor motel room hooker parti night away celebr shortliv master vampir name valek ambush singlehand destroy team wood jack crow buddi montoya daniel baldwin escap live along woman name katrina sheryl lee although woman bitten montoya crow decid keep katrina psychic link master vampir rest movi concern boy hunt valek thoma ian griffith freaki marilyn mansontyp whos mission date back year along way pick up priest name guiteau tim guine charact serv pretti much same purpos jitteri cpl upham save privat ryan stuff happen middl movi cant rememb found twitch hair corner frame more interest happen screen vampir final start pick up minut mix crow guiteau montoya assault abandon prisonturn vampir nest film begin even resembl carpent flick littl late inevit final confront seem tack anticlimact come deal master vampir here interest last summer vampir action blade deriv comic book vampir novel latter seem more steep campi cheesi former more deliber superhero flick wood jack crow spout glib offthecuff onelin stroll away explod build ohsocool stride motiv kill vampir take wild guess hint kill blade decent action slick stylish vampir lack even cheap thrill mask gossamerthin plot make up movi resort shock such general condescend attitud toward women crow slap around fun overplay contempt religion crow teas guiteau incess whether vow celibaci made prone woodi argu mayb much movi scari gori tens relentless exhaust john carpent vampir none recommend hardcor carpent fan rest look good scare bewar vampir film teeth,neg
cv057_7962.txt,neg,suppos base true stori british drive build rail bridg deep africa grind halt pair lion start kill worker john patterson val kilmer bridg build expert set overse oper tri rid oper lion fail world renound hunter remington michael dougla call battl man against lion begin film great soundtrack wonder sceneri act bad except charact thin see one side each charact kilmer bridg builder see lion kill dozen men doesnt even appear upset plot jaw lion again present anim behav appear kill men know guess wouldnt much stori didnt problem isnt much stori even though,neg
cv589_12853.txt,neg,last carri movi discount carri columbus carri movi made new product compani base central london movi attempt emmanuell prevert suzann daniell bed husband emil french ambassador kenneth william seem unwil given permiss bed anyon such prime minist ambassador antic troubl british press spread rumour over front page invit talk televis set record straight confirm rumour instead meanwhil theodor valentin larri dann love emmannuell chanc encount toilet concord determin marri interest restor husband ardour seem littl difficult emil accid church spire film second worst carri movi worst carri england embarass see remain regular struggl through diabol script lanc peter tri pull crude tasteless joke written newcom suzann daniell beryl reid mrs valentin mild funni larri dann theodor excruci bad kenneth william appear few scene lacklustr perform warrant given script small part jack dougla lyon butler joan sim mrs dangl kenneth connor leyland chauffeur peter butterworth richmond worthless embarass fact four part surplus requir humour scene film four emmannuell talk amour escapad aw script terribl collect joke veri poor product valu especi scene emmannuell take cloth st jame palac ludicr cringeworthi music score nonexist plot storylin success aw set piec emmannuell bed next jack dougla annoy more bore joan sim peter butterworth wast kenneth connor kenneth william put poor perform leyland emil complet wast time movi tri catch up new sexual permiss seventi certif film littl interest kind film flop box offic given premier uk terrestri televis april avoid cost,neg
cv710_23745.txt,neg,market windup strike visual promis star calib actor mission mar end up throw whifflebal fierc unorigin director depalma cobbl togeth film borrow heavili gone befor alien similar those close encount third kind strand astronaut theme reminisc robinson cruso mar astronaut encount space flight difficulti smack apollo interior spacecraft visual redol space odyssey instead use compon launch pad creat movi de palma stop right refus infus film anyth even remot resembl clever heart mission mar take first wobbl step prelaunch barbequ perfunctori charact introduct done dure surfac scan charact learn jim mcconnel sinis lost wife plot point revist throughout film jackhamm subtleti rest crew exhibit bland affabl contenti friction add dramat tension men women confin close quarter extend length time mayb depalma go comraderi right stuff movi astronaut ember person warm through technic aspect year nasa first man excurs red planet crew led luke graham cheadl arriv mar quick discov anomali investig tragic result graham transmit garbl distress call back earth respons earth send rescu team compris mcconnel woodi blake robbin wife terri fisher nielsen phil ohlmyer oconnel obstacl put crew way matterof fact go solv mcconnel goe solv time again mcconnel present kind wunderkind wouldnt bad rest crew didnt come aggressivelli unremark mention made misogynist handl fisher situat entir crew mission life mortal danger team profession portray emot direct weak link women serv purpos movi serv reflect male charact person trait time land mar tri solv mysteri occur mission mar start lay clich stilt dialogu heavi brush adag film show dont tell mission mar both repeat charact obsess explain obvious explain action explain fellow astronaut fact fundament knowledg film conclus momument deriv anticlimat unsatisi walk out wonder target audienc film best come up preteen age boy media satur era film compon old hat even think attract such talent film lure make good modern day bmovi key such ventur certain depth sincer toward materi felt such earnest,neg
cv819_9567.txt,neg,sylvest stallon made crap film lifetim one worst total dull stori think use various explos make interest specialist excit episod dragnet well act even attempt film noir mood destroy sappi script stupid unlik charact plain nothing knew big explos bore anticlimact unless saw blown away specliast titl none action star sylvest stallon comeback think play quiet hermitlik bomber onc bomb expert armi someth suffer chang heart assist jame wood show exact overthetop anoth bad sli film accident kill innoc peopl dure job credo kill bad peopl innoc make big bomb anyway life step seduct sharon stone basic girlfriendmol stupid son eric robert cubanmiami kingpin rod steiger indecipher accent sometim cuban sometim brando sometim scottish etc turn out sharon actual use boyfriend kill kill parent young call sli leav messag send email etc plant bomb kill robert sli listen obsess work out nake yea life though again come wood tip stone catch sli use cop tri set up trap none realli work sli call goe ballisit ass over phone work up mustbeimprovis speech seem pop vein head wide open excit scene film wood becom ounc entertain film film tri offer moodi film noir except explos come up complet snakeey pretend film noir make big wast time action buff action scene pretti lame realli unrealisticlook special effect penthous blown hotel look piec cardboard fall tub muchdiscuss sex scene between sli stone mispair coupl rachel ross friend sex scene more nauseat sexi show more sli stone now guess wed see nake okay stone small perki breast weve seen more time harvey keitel dick stallon veini ass isnt usual shown veri good reason know cant realli judg flaw film come worst flaw film bore mean caffein watch friend fell asleep woken up jame wood rant good movi jame wood go nut make fun action rent slys earlier demolit man suck much more entertain fashion skip dull film unless see wood make fun steiger accent see stone breast again,neg
cv402_16097.txt,neg,interest generous start review scene meet joe black sir anthoni hopkin play superrich media mogul gather famili around dinner oldest daughter play marcia gay harden miller cross obsess plan sin extravag birthday parti present three superbl decor littl cake suppos scale model big birthday cake daughter ask hopkin pick one hopkin frustrat weight plan whole elabor affair man posit punt whichev one daughter exact woman posit cri scene two reason first cake look realli cool second perhap scene movi peopl act expect peopl act meet joe black chockful odd perform peopl thing discern reason slow motion over cours three hour boot easi watch meet joe black abund eye candi palati home beauteous clair forlani even easier sleep right through two peopl row manag quit nice difficult part movi understand charact motiv someon thought three hour appropri length overwrought mess know audienc problem movi thought comedi case point everyon know now brad pitt play angel death movi first see young lawyer coffe shop hit glamor clair forlani clear movi whether need law degre becom angel death make certain kind sens shouldnt take long observ moviego realiz bad thing happen mr pitt inde hideous prolong sequenc pitt look over shoulder retreat forlani forlani look over shoulder retreat pitt pitt walk road without look sudden squish well happen audienc howl laughter continu laugh comment remot humor think sudden violent death sarcast drawingroom humor funni encourag go see meet joe black immedi anyway deceas lawyer bodi wors wear massiv injuri possess angel death brad pitt take over role idea death given pen name joe black disturb take holiday experi world werent hollywood interest metaphys discuss life death scene scene fishoutofwat humor death georg jungl crocodil dunde poor schmuck whos wander jungl outback whatev doesnt know act societi doesnt help charact death written inconsist claim vacat never anyth except hang around serious attract clair forlani tri travel agent book one speak veri slow halt english perfect fluent jamaican patoi know everyth charact noth play brad pitt hes especi menac charm glamor intrigu hes someon told pitt never mind act pictur son stand look pretti pitt keanu reev impress throughout movi ive use phrase angel death review veri deliber contrast pitt perform year best angel perform nicola cage citi angel pitt cold unfeel cage warm empathet situat allow cage genuin curious natur man pitt aloof arrog cage struck instant chemic spark costar meg ryan chemistri between pitt forlani understand accept notion forlani charact shallow cant see beyond pitt good look movi top name much better actor doesnt save meet joe black sir anthoni hopkin isnt given much better materi work unfortun play one goodheart multimillionair media mogul exist hollywood one wonder happen made hopkinss charact more realist evil hopkin mark death due bad ticker death step grant extra time exchang guid world cours one sure act death tap shoulder wonder movi veri long time wonder act similar situat especi multimillionair hopkin pretti much goe offic major subplot revolv around control corpor fan corpor intrigu fascin im sure stay awak way through meet joe black im ask myself movi death encourag live life fullest im go now go spend time famili go volunt local chariti heck go take nap dont go see meet joe black move three long hour closer death curti edmond children meddl republican parti live tell sideshow bob,neg
