,sentiment,processed_words,prediction_nb
cv253_10077.txt,pos,good hunt two movi one independ take struggl four boston pal tradit hollywood prodigi child film complet upbeat downfal sporad move situat plenti plenti shtick unusu direct gus van sant good hunt overcom banal stori affirm emerg fresh new talent film star matt damon hunt mathemat rebelli whiz kid inadvert discov colleg professor stellan skarsgard place under psycholog supervis robin william nutshel core good hunt damon infus script co written chase ami ben affleck right amount warmth sensit human accentu posit refresh multi talent perform act hit mark damon hit right note fli over robin william dejavu role awaken written over devast shrink close contact societi due wife tragic death damon effortless blend careles gregari confus thug absorb ingeni someon einstein rich complex charact pulp good hunt everyth pale comparison good hunt expos lack profound deliber schmaltzi storytel unlik littl man tate phenomenon doesnt set up stori black white point point manner saga extraordinari individu whose feasibl success doesnt automat signifi make easi familiar choic protagonist aforement,pos
cv290_11084.txt,pos,slaveri bad hundr year weve final figur one out univers belief both strength weak director steven spielberg latest serious film dure late portugues slave ship carri cargo black men women kidnap home africa west coast cuba sold slaveri fiftythre stuf la amistad spanish word friendship new spanish owner free himself chain seng pieh djimon hounsou renam cinqu master lead bloodi revolt kill crew african forc remain sailor return home think instead ship head up coast unit state amistad board american naval ship revolutionari put trial connecticut murder piraci legal question becom free men fight freedom properti properti belong master spanish govern salvag right offic captur ship govern defend pawn sever game abolitionist theodor joadson morgan freeman lewi tappan stellan skarsgard free tappan see primarili mean further caus lawyer roger baldwin matthew mcconaughey view case simpl one properti right chanc make share legal fee south carolina senat john calhoun arliss howard pursu case polit advanc southern state presid martin van buren nigel hawthorn forc result toward polit end verdict look free african van buren replac judg one more sympathet wish even doesnt work new judg free kidnap victim urg calhoun presid appeal case suprem court popul major slaveown littleknown tri find histori text book incid america past gone down darker path former presid john quinci adam anthoni hopkin persuad argu case befor suprem court slaveri issu easi pickin spielberg much shindler list follow jurass park follow lost world moral side difficult one choos nazi slave trader both treat group less human hard see bad guy without question ponder director job more difficult make stori interest spielberg succeed part visual aspect film beyond reproach movi fall down bit more subtl veri few peopl tale fact cinqu charact flesh out tappan joadson abolitionist symbol human van buren weak politician noth rest slave bare exist dress set mani film peopl color major player white film salvat lie act strength everyon involv power presenc hounsou former model first major role winner without speak more five word english convey more emot actor thousand line dialog standout hopkin seem make career out portray american presid play titl role nixon impass speech dodder old man phase out ration best courtroom drama screen great moment especi impress african struggl understand go strang land interpret bibl base sole pictur experi poignant grand epic more impact focus more experi point view african more human fight human made fourstar film michael redman written column real long time now around see film,pos
cv051_10306.txt,pos,year hollywood crown new boy young actor peg major movi stardom inherit mantl last year winner matthew mcconaughey matt damon mcconaughey prove more fresh young face evidenc two radic differ project current releasejohn grisham rainmak good hunt damon first major star role la mcconaughey john grisham adaptationin case franci ford coppola take rainmak damon play wetbehindtheear attorney rudi baylor immedi pass bar exam find himself repres mother mari kay place termin ill young man john whitworth bigleagu suit against neglig insur compani rudi film main concern case find time protect young wife clair dane abus husband melros placer andrew shue merci brief role written screen direct coppola rainmak best grisham film take itself serious coppola notableand effectivecontribut triedandtru grisham formula sens humor itself larg come presenc danni devito rudi unlicens cocounsel golden globe nomine jon voight insur compani hotshot attorney inclus batter wife subplot feel superflu dane superb alway cours damon nice juggl weighti insur case spousal abus humor rudi comic naivet requir role without miss beat good rainmak damon showcas depth talent good hunt direct gus van sant written actor ben affleck damon himself damon play titl charact hunt troubl young construct workerjanitor mit happen supergenius attempt steer brilliant young mind right direct mit math professor stellan skarsgard tap old colleg friend communiti colleg psychologist sean mcguir robin william counsel abras standoffish tri help come term turbul life good hunt touchyfe enterpris plot synopsi suggest simpli dismiss discount true emot chord affleck damon intellig script touch even though one veri few peopl direct relat burden superhuman intellig insecur suffer univers materi brought life terrif ensembl actor william deliv nice dramat turn affleck hot upandcom actor himself chase ami turn up warm charm perform best friend everapp minni driver shine harvardschool love interest clear standout cast though damon brave soften prick natur such natur eas audienc hard care mani name come go fluctuat hollywood hype machin base impress work john grisham rainmak especi good hunt safe bet matt damon one name hear lot more year come,pos
cv675_21588.txt,pos,three thing learn john malkovich elev first day work th floor build alway bring crowbar dont stand way wife actual man whenev enter portal mind anoth human wear old cloth hey muddi john malkovich origin film come down pike veri long time wild surrealist present downtoearth funki style kind movi stick head savor sheer invent storylin roll around wealth idea contain within ethic relationship polit immort veri natur ident itself lot think here dont forget fun clear parti involv make film certain start writer charl kaufman wrote john malkovich without outlin explain press note blind sens direct purpos import dont map befor start allow surpris myself stay engag discov thing hope allow unconsci surfac spike jonz mark wahlberg na ve buddi three king take whitehot director beasti boy sabotag awardwin parodi tv cop show well numer music video commerci eschew typic mtv flash featur film debut jonz wise realiz storylin unusu effect present lowkey style flat matteroffact approach work perfect cast john cusack play control freak craig schwartz street perform period deck parent object remark express decid erot puppet show over year marriag obsess pet store employe lott cameron diaz devolv onc passion lover two now littl more courteous roommat financi strap craig take job entrylevel file clerk lestercorp locat th floor manhattan build navig around dr lester orson bean yearold boss flori mari kay place lester dotti secretari craig tri settl new posit two thing keep distract first beauti imperi maxin catherin keener delight torment craig over obvious lust hole behind file cabinet turn out portal mind actor john malkovich craig learn anyon enter portal whoosh subconsci malkovich experi life point view enough concentr even influenc action minut visitor eject unceremoni dump ditch side new jersey turnpik thing littl weird way concern gave away much plot rest assur bare scratch surfac one satisfi aspect fabl kaufman content simpli milk laugh bizarr setup instead crawl dark premis complet craig crawl malkovich rummag around toy various philosoph implic compromis anoth person ident examin consequ malkovisit craig lott maxin cours john malkovich himself perform superb malkovich best known mainstream audienc work danger liaison line fire head psychopath guiltypleasur con air tweak imag dandi selfdeprec turn far effet vagu reptilian persona malkovich anoth schlub drink pal tri laid incident charli sheen play himself hilari parodi wellearn bad boy reput alway john cusack nail part handili pull viewer along even craig action becom unconscion big surpris come catherin keener cameron diaz both play against type kenner usual cast ici subordin role terrif high intellig extrem manipul femm fatal cameron diaz bare recogniz under mess brown cur hair shed perpetu sunni smile draw big laugh woman thrown extrem sexual confus take ride malkovich john malkovich stumbl toward end jonz kaufman tri hard resolv various subplot addit charact increas complex explan lead clutter final regardless contemporari alic wonderland real treat enjoy watch john malkovich later reflect film reson fulli hit one point craig know metaphys worm portal truer word never spoken,pos
cv112_11193.txt,pos,im quit sure best go write review admit littl disappoint barri levinson polit satir wag dog retrospect less film itself fals expect go quit few review read led believ film absolut hilari make laugh out loud whole way through didnt led believ deliv vicious alltootru attack way american polit media work didnt quit few even suggest prove worthi successor stanley kubrick dr strangelov tradit polit black comedi definit didnt wag dog actual veri clever satir shadi manipul polit figur those assist stori revolv around attempt polit spin doctor conread brean robert deniro distract american public accus presid up reelect two week sexual harass young girl oval offic accus script suggest probabl untru brean point put isnt particular relev scandal derail presid campaign regardless truth falsehood brean along assist ann hech decid contact hollywood produc stanley motss dustin hoffman enlist help concoct enough propaganda specialeffect trickeri make appear go war albanian terrorist thus propel presid victori wave patriot fervor wag dog quit laughoutloud hilari expect genuin funni moment found here such echo familiar movi clich camera pan out over urban sunset strain uplift inspir music cut studio reveal sing come group musician motss assembl perform right fight democraci anoth scene show modern edit equip actress run sound stage bag potato chip turn frighten young girl kitten flee terrorist attack villag consist effect gag revolv around propaganda team attempt forg fiction war hero out sgt william old shoe schumann woodi harrelson exmilitari offic turn out firstclass psycho cours everyth goe plan cia exampl realiz go strike deal presid elector oppon report media fight end forc motss brean come up new angl suppos albanian crisi still even cia involv film fall littl short term make scenario believ regardless offici word presid cia wouldnt major media outlet eastern european correspond verifi fact fight go albania film never address question show reaction american public news appar war except few scene border farcic such basketbal fan litter court shoe support aforement sgt schumann appar meant assum everyon buy instanc toward end film one motsss forc reinvent stori seem contradict brean sell public thus far conceiv given game away plot hole wag dog doesnt quit work satir american polit send up mental lead kind machin first place brean advisor never seem concern uneth worri convinc whether enough money pull film take decid dark turn toward end learn far go order keep propaganda campaign secret motss hollywood buddi meanwhil seem complet out touch rest world see undertak anoth creativ project fact one sourc conflict film motsss increas restless idea take credit produc fake war mind greatest work art creat think fair wag dog underachiev littl bit more attent public reaction tighter plot made fourstar film classic satir still issu american presid use war patriot distract scandal domest unpopular veri real one wag dog take issu one step further ask war wasnt even real premis talent cast film still deliv more consist whatev flaw,pos
cv296_12251.txt,pos,film base campi tv show under same appel mind peopl includ truli see movi seen episod origin seri movi realli stand alon regard famili robinson lost space plot set year famili robinson chosen sail out space search planet contain natur resourc earth need order surviv futur colon process join pilot west leblanc evil uninvit stowaway oldman see trip conclud success tip eventu trek goe awri lost space back earth question infest rest scifi epic critiqu film remind lot fifth element summer film lot flash veri littl actual substanc admit isnt annoy charact chris tucker film film run littl long lose regard complex timetravel multidimension stori line special effect movi amaz overal look feel way abov averag realli felt futur ride through space poor soul unfortun chosen famili year old son smartest one group father wrap up work notic rest famili heard one befor yawn act ok especi surpris solid perform tv friend matt leblanc show hes definit more pretti face down side famili riffraff cut through pictur lame timeconsum even though gotta give credit tri develop charact scifi pic stori line hard follow evil charact movi actual tell peopl hes evil movi goe minut long slick side mani special effect realli cool sequenc famili paralyz dure hyperdr awesom anim monkey join famili halfway through flic mucho cool credit present end film slam adventur fall somewhat thrill admit somehow semitear up near conclus pictur veri odd overal big scifi fan check movi out special effect challeng narrat still suggest see movi probabl wait until come out video forward past bore part littl known fact film alway rememb movi knock titan out top spot boxoffic straight week number one garri oldman british onc marri uma thurman six month mimi roger tom cruis first wife,pos
cv555_23922.txt,pos,harmless silli fun comedi dimwit wrestl fan gordi sean david arquett scott caan idol current world championship wrestl heavyweight champion jimmi king oliv platt king screw out titl corrupt promot joe pantoliano gordi sean take upon themselv find fallen hero restor glori biggest fear readi rumbl dispatch earli filmmak quick show wrest inde choreograph fake mind hook movi gordi sean stupid realiz arquett caan suitabl over top perform exact movi requir oliv platt one favorit actor riot drunken washedup exchampion mani scof idea platt play heavyweight champion wrestler unbeaten record ad silli factor film therebi increas enjoy one cast complaint rose mcgowan sexi dancer pleas rose mcgowan sexi im marilyn manson given current state actual wcw oliv platt appear jimmi king right now wcw program hed popular guy similar note plot line wrest portion film more entertain anyth wcw writer come up last two year although one ask wrestl promot fire head wrestler compani both unbeaten extrem popular fan director brian robbin youll rememb eric tvs head class know make good dumb movi movi fit nice previous effort good burger varsiti blue screenwrit steven brill epic mighti duck trilog late last night manag keep thing both sophomor clever same time joke film laugh out except scene involv van full sing nun scene involv old woman wrestl fan those moment made cring andor groan ad bonus though audienc treat outtak film final credit roll pg,neg
cv592_22315.txt,pos,errol morri critic acclaim director documentari fast cheap out control vault new height mr death film examin life work controversi execut equip design revisionist historian fred leuchter jr sure draw audienc out malais stun even more jade mind dont film cheesi dissuad follow sideshow horrorlab special effect plung quick nonstop explor weird leuchter life mind morri follow trail leuchter mad appal lucid reveal surpris frighten way guess begin leuchter guy serious mess up virtual rais within american penal system father work within prison wall leuchter seem come somewhat natur profess design maintain execut equip state penitentiari spite lack credenti moder success career make electr chair design gas chamber gallow leuchter came attent neonazi revisionist historian ernst zundel face crimin charg germani publish theori holocaust never happen morriss interview surpris congeni draw subject carefre banter give more enough rope hang themselv zundel speak camera though mensch leuchter seem complet eas sometim jovial part effect due morriss new interview machin call interrotron respons creat eye contact between subject interview first time morri use devic result startl combin ironi interview leuchter reenact reel creepi stock footag trip auschwitz birkenau mention haunt clip thoma edison electrocut eleph youv one compel disturb documentari film isnt feeblemind weakheart valuabl addit cultur landscap asid few drag minut toward end piec morri given fresh look dismal subject one feel better experi,pos
cv327_20292.txt,pos,review dog flander stori ador littl boy name nello trial tribul th centuri flander live grandfath jehan jack warden poverti nello find happi life spite difficult time rent spare oneroom cottag greedi malevol landlord threaten throw out hous dont pay rent nello creativ talent draw beauti pictur seen movi real life hero peter paul ruben great flemish painter th centuri thing make nello life happi dog flander name patrasch heroic rintintin th centuri rescu cruel unkind master addit even best friend futur sweetheart love wealthi alois whose father strong disapprov hang out lowerclass nello think hes good enough hate idea two kid marri poor guy himself befor marri mention later film one day nello encount mysteri kindheart artist name michel la grand play wonder jon voight tell boy keep draw heart perhap one day land career artist christma contest beauti paint year winner lot money eager save home age die grandfath nello decid becom artist ask alois pose one night two travel circus fortun told one film delight scene great happi destin give kid ring nello place alois hand afterward two kid rollick good time danc around front circus perform unfortun thing ladeedah tale alois father final becom angri nello forbid see alois again bad enough cant see each although know nello alois dont start nello troubl alois farm burn down nello wrong accus landord cottag start fire order take reveng forbidden see alois decreas nello reput around town save alois parent kind miller william veri sweet nello time drop matter much wors nello grandfath die pay funer thing realli nasti landlord exil nello home pay rental permanet mean nello patrasch starv walk out cold freez wind worst paint desper work dure time portrait princess fail win prize festiv now nello patrasch realli depress close freez death nello find happi life patrasch save day nello make fate trip join mother grandfath paradis dog flander delight heartwarm famili film sure entertain kid age even older one consid themselv sophist kiddi fare surpris hear film grownup movi ilk boy dog one fall categori stori overcom difficulti find good home yourself move over roll over old yeller dog flander heartwarm delight cinematographi courtesi walther van den end beauti realli add power drama film give feel flander whole film respect shot flander music richard friedman remark evoc poignant score recaptur music th centuri open song over credit veri beauti hope soundtrack avail brief excerpt cheer up charli willi wonka chocol factori sung alois nello anoth delight scene cast firstrat jess jame jeremi jame kissner play nello endear ador young star seen whole life girl play alois madylin sweeten younger farren monet older good star jack warden ideal jehan elicit right amount humor compass requir charact scene involv nello heartwarm touch one bruce mcgill charm kind miller william hes anoth one favorit charact film jon voight mention befor perfect choic michel bring mysteri gentl perform make feel good again reassur insecur nello win contest make film fun watch welldefin charact pace stori best happi end though give away sorri strong power enough identifi charact first time begin come film doesnt reli popular formula stuff such bigbudget special effect commerci rock soundtrack stuff one reli tell fulli characterori stori right amount heart humor drama make dog flander more delight eleanor osullivan home news tribun notic kind generous enough welcom better word glow surround dog flander heart right place engag guess film go welltravel territori pros voight appeal young perform kissner oftentold stori well worth revisit addit coupl enthusiast such chicagosun time washington post read review theyr realli posit critic kind stephen holden new york time more share beat lay upon dog flander via pen write found film sea sugari bromid condemn mr voight charact hopeless wooden adopt accent even more indetermin one came up anaconda addit entertain week slamdunk film condemn worst famili film year mani bad review suggest disregard critic big problem touch famili film one never pay attent dog flander littl famili movi probabl wont big hit style titan again film bad thing itself stori sure warm heart realli matter dog flander one better famili film around year none film seen year though good lowkey touch look familystyl entertain look further charm boyanddog yarn go see still mention big bowwow box offic long time see realli need compar multimillion dollar blockbust such star war episod phantom menac tarzan even iron giant tender sweet littl famili movi,pos
cv753_10875.txt,pos,natur core leon gast king fight itself fight thank busi savvi don king age muhammad ali pit against formid hulk heavyweight champion georg foreman fan treat round battl endur strategi much brute strength immedi enter box lore benefit firsthand recollect old expug norman mailer classic conflict brought back life king tackl issu harder pin down simpl fact box match question polit power social justic appear throughout documentari gast hard choos otherwis consid vocal uncompromis polit muhammad ali member controversi black separatist movement nation islam ali open gast film forc swipe unit state ali holler damn america audienc know imprec heartfelt brutal casual way utter leav doubt ali speak mind decis buck draft vietnam defend same admir furi viet cong call nigger ali reason despit showcas ali proud unequivoc polit one impress featur king subtl way documentari consid difficulti inher overarch philosophi black uniti black symbol ali support champion listen film numer comment clear geograph locat rumbl jungl etch more imagin anywher place map spike lee tell event pilgrimag come home africa foreman remind africa cradl civilis fair enough homeland specif nation curs less inspir realiti newli found zair rule presid mobutu brutal dictat ali respect mobutus abil forg independ african state mailer note beneath stadium titan battl lay hidden presid wellstock tortur chamber mailer insight lost film comment georg plimpton recal alway felt congo newli christen zair admir restraint gast quiet suggest mani grandeur myth histori obscur realiti zair squalid rule elit mobutu dubious charact benefit headi symbol black power don king resplend yellow kaftan eas messiah label attribut loyal discipl pass himself voic new black intern solidar understand foreman believ gotten raw deal one sympathis note blacker ali deni icon status share ali thuggish mobutu tacki huckster don king africa zair inspir leader vicious dictat left undifferenti unconsid optimist celebr black uniti littl wonder peopl zair shock find ali oppon wasnt white admit issu hint substanti explor audienc consid signific issu themselv time much cover much truli worthi celebr protract polit analysi justifi excit jame brown king concert instanc cours alway ali consid shameless hilari ham up front camera shadow box utter one inspir rhyme anoth gonna coz dont along doubtless consid multifacet natur extravaganza chose cover maker king face numer difficulti decid issu person best deserv attent fortun refus simplifi complex subject matter captur rich excit uniqu event,pos
cv363_29332.txt,pos,make directori debut actor jon favreau bring along swinger costar vinc vaughn tale two mug career trajectori nowheresvill favreau wrote script bobbi vaughn ricki day construct worker wannab contend much success last bout pit against each draw leav bobbi record two notsowis guy work max peter falk midlevel mobster patient understand bobbi hate ricki gut max easi job bobbi fli new york make simpl deliveri gangster name ruiz smooth silki sean comb bobbi lifelong friendship ricki plead max give pal anoth chanc tag along big appl against better judgment max agre cours ricki motormouth insert both feet everytim speak near screw up everyth bobbi tri stay calm profession ricki begin swagger throw money around john gotti toni soprano constrast style chemistri between favreau vaughn make made enjoy watch favreau hounddog face slowburn person modernday oliv hardi much wiser vaughn someon vaccin phonograph needl keep yakk yakk unawar havoc creat despit bobbi constant aggrav agit partner bond affect loyalti bind contrast between two friend interest watch bobbi buttondown tightlywound alway wait next shoe courtesi ricki drop ricki oblivi problem creat genuin surpris come under attack faux paus new york two lackey fish out water stumbl one situat anoth tri keep aliv comb eleg cool lowkey menac gangsta sent meet falk amus small role famk janssen near break heart bobbi lowlif girlfriend more anyth made movi heart loud obnoxi veri talkat cameraderi between bobbi ricki hold key interest favreau commend job directori debut player watch improv experi,pos
cv542_18980.txt,pos,dont follow quirk review fool believ movi anyth short ultim labour love one see humour roberto benigni see life beauti even though im short ugli look man obnoxi laugh life beauti even though havent amount much life except work out finer intricaci waiter im lucki sort guy especi beauti woman strip away venner superfici find new age sensit guy biggest heart entir world underneath life beauti im jew life still beauti nazi put concentr camp life still beauti love son veri much matter make life beauti abil entertain somehow convinc son live concentr camp somewhat beauti shot effort woman love hey life still beauti thing jove dont give crap far movi biggest heart decad well deserv nomin award achiev well done more film director actor roberto benigni,pos
cv211_9953.txt,pos,success surpris hit alien direct ridley scott sequel inevit fact watch first film sequel particular review hand over director chair recent box offic gem jame cameron made two film previous one pirahna ii surpris dull film termin make cameron household name alien seri facelift immens proport instead suspensesci fiction film cameron alter seri chang action pictur result one terrifi film creat film alien come along onc audienc usual unprepar never saw movi theater wish terror fright unimagin audienc member liter shriek fear alien action film unlik seen scienc fiction plot cameron give alien ad testosteron pump up action fire power origin film fact alien one those few sequel top origin perhap make alien seri impress heroor heroin case never more sympathet hero action film never seen such impress act job done main charact sigourney weaver possibl actress play charact make realist enough care place woman situat sometim seem unusu weaver presenc woman suitabl hero alien begin year alien end lieuten ellen ripley weaver discov hypersleep nostromo awaken explain survivor past encount alien compani doubt explain coloni famili flourish same planet left despit stern warn ripley compani remain rigid wont call famili back compani lose contact coloni ripley stori seem much more feasibl one compani director carter burk paul reiser gather team travel planet team includ buff privat vasquez jenett goldstein question corpor hick michael biehn loyal android bishop lanc henriksen burk tag along ripley fli planet order locat member coloni arriv planet team find human life extinguish cocoontyp environ survivor year old rebecca newt jorden carri henn ripley find chanc mother never opportun becom becom newt surrog mother ripley newt one know happen soon hell break loos alien multipli thrill suspens scott version multipli number alien general alien focus one alien particular systemat kill each crew member except ripley manag jettison alien out nostromo alien focus entir race alien result chill incred heighten again jame cameron guy given true lie termin judgment day best action director out top renni harlin direct cliffhang creat someth terrifi film seem alien film seem memor scene scene alien motherload perhap one astonish end creat action film alien climax never seem hit until viewer near push extrem exhaust cant recal anoth film sustain level intens throughout never drop moment think movi over someth occur start right back up again seem endless conclus alien end one greatest moment film histori scene usual one rememb film lieuten ripley step one lift machin fight alien queen use flawless special effect climax exhaust leav audienc member drain extrem anxieti cours film genr work proper technic aspect realist enough believ see alien complet realist even decad initi releas special effect wonder seamless terrifi alien go one overlook aspect film music compos cameronregular jame horner horner creat terrif score receiv oscar nomin work horner creat one best score action film scienc fiction film includ space odyssey main compil wellknown compos fact climax music recogn film music product design incred happen snag nomin academi dark corridor lit red light veri impress more impress amount terror aris welllit locat normal film veri dark order scare viewer alien use light scare viewer cours cinematographi use point view shot along video feed order build suspens scariest scene involv perspect ripley surpris act abov averag genr best sigourney weaver receiv oscar nomin portray ripley incorpor right amount sympathi hardedg persona weaver soar abov rest film suppos carri henn give abov averag perform child develop threedimension charact quiet attitud lanc henriksen terrif bishop show android dont alway flat charact jenett goldstein show fair amount enthusiasm role steal sever scene though person becom slight annoy isnt fight michael biehn give veri nice perform obligatori role film biehn good job make seem origin again paul reiser seem odd choic play sleazi corpor director reiser manag pull quit well still see paul tvs mad veri good cast includ bill paxton william hope highlight action film make stand out alien right rate violenc gore languag terror alien sort redefin moment scienc fiction genr alien more suspensehorror film alien pump up stake cameron direct profession qualiti cameron certain know make good action film here prove creat truli horrif moment screen technic astonish alien flaw small charact kill asid probabl wont experi anyth alien quit,pos
cv704_15969.txt,pos,sudden liber emerg person privaci abound news late whole clinton thing go know million buck discov presid boink intern oh pleas govern wast tax bit more time toni scott helm newest action pic disguis import slight ignor social statement crimson tide hes creat two success chilli film interest excit even pretti smart never total rivet cinema problem think each film each film obsess messag realli satisfi obsess look cut edg total smart film dealt civil war insid nuclear submarin over whether follow rule question appropri scari never total thrill over brilliant enemi state same way engross entir run time scari way show man decent kafkaism technic cold fascin excit cast smith one better big budget lead men movi day hes charm witti never uninterest hope charisma make up charact well develop enough realli person hate last year film game damn perfect cast michael dougla deepli flaw human man cold cut everyon life pull everyth thought secur blanket away watch happen result film excit chill best mindfuck entir year kafkaesqu film game year spanish prison succeed less thrill chill exampl work doesnt smith charact frank perfect movi perfect affair anoth woman lisa bonet ha ha relationship wife regina king basic fine regardless kid hes rake money lawyer albeit veri good reason moral one general doesnt real problem human therefor bore except play smith embodi much smith charm without enter id men black territori hes good dramat actor see first half hour six degre separ proof isnt great whole time here make charact likabl sympathet without real strain charact make film lack real deep interest qualiti smith becom involv mass conspiraci involv assasin senat oppos govern law creat world surveil extinguish privaci know world under pretens make crime easier control pass disk event caught tape outsid parti natur observ play uh jason lee govern disk prepar destroy life smith plight dramat introduc mastermind surveil sit van disguis busi stare comput pull out trick faster speed bullet guy play jack black jami kennedi seth green interest part film theyr well fascin theyr job evil film doesnt view such becom friend guy sole reason film doesnt automat judg villain theyr scari idea theyr fulli awar impact job world theyr obsess job theyr evil hey fun job one unfortun backfir bit film instead flashlight darken room game see everyth thus freak out know go sure chill exacti freak out go expect toni scott man never met fivesecond piec film hes notbad director hell alway interest watch occasion moron exhibit day thunder reason hes great hes technic calcul shot perfect execut leav noth imagin theyr alway make sure pay attent incred annoy reduc enemi state mechan mishmash flashi imag never expand mind great depth still manag entertain without real problem despit never actual becom great never actual bore alway intrigu watch govern setup smith endless fascin care smith likeabl protagonist setup good two hour worth tom clancyesqu entertain add best big cast side annual woodi allen film everyon gabriel byrn dan butler pop up cameo youv good old fashion escapist drama think never actual question debat over person privaci follow smith plight without minut worth boredom,pos
cv245_8569.txt,pos,feelgood formula way shall danc demonstr kind charm restraint dont find american film japanes import tell stori middleag account name sugiyama koji yakusho whose mundan life shaken up one night spot beauti mai kishikawa tamiyo kusakari window danc school intrigu melancholi demeanor slight infatu sugiyama sign up week class school much amaz end up attract danc itself young sensei meanwhil sugiyama wife hideko hara becom suspici late wednesday night set privat detect husband trail hollywood film bet subplot turn stream slapstick comedi crazi misunderstand shall danc writerdirector masayuki suo dispens matter minut use set up later charact interact overwhelm stori pratfal make climact moment victori competit between hero meanspirit token rival suo give comedi grace movement subject matter allow humor flow charact forc upon open prologu shall danc goe effort place film sociolog perspect explain contrari ballroom danc japanes sens proprieti forc messag stori doesnt need such culturespecif angl danc school shall danc play role singl mixer everyon vagu embarrass take opportun tri new person amus new person one adopt sugiyama cowork mr aoki naoto takenaka bald system analyst becom fieri latin lover don frizzi wig begin rumba sugiyama awaken less overt koji yakusho wonder job show transform small step delic perform huge heart shall danc fair lightweight experi make final half hour long sit suo cram lot exposit veri littl time includ unnecessarili detail backstori mai result sluggish march toward resolut here shall danc feel hollywoodconvent attempt blindsid audienc truckload emot catharsi suo better advis conclud small gem scene sugiyama wife take first tentat danc step togeth real joy danc shall danc convey abil creat intox mood romanc soften stiffest shirt,pos
cv164_22447.txt,pos,christma littl ralphi parker peter billingsley noth more red ryder bb gun under tree although caution mani shoot eye out ralphi remain optimist conjur up detail scheme good side parent teacher possibl one anyth more passion ralphi bb gun stori etern struggl charm one christma stori favorit mani dure holiday season boy certain easi see ralphi endless desir bb gun transport back childhood crave certain gift christma anxieti indescrib evok pleasant childhood memori one mani thing christma stori well here few featur make film such charm littl packag everybodi dure holiday season period detail film base memoir late humorist jean shepard share experi young boy live love detail shepard narrat first person pointofview divulg various adventur one snowi decemb vision take aim new bb gun replac sugarplum danc head shepard firsthand commentari sever situat downright hilari witti warm various metaphor mean ring perfect essenc comic time top young billingsley stupefi reaction each predica absolut perfect contrast narrat director bob clark captur look feel era wonder technic hard imagin more accur depict christma young ralphi mom dad both melinda dillon mom darren mcgavin old man perfect role hard fathom more agreeabl pair requir stori one each possess one memor trait instant separ wooden caricatur featur instanc bloodthirsti turkey hound forgiv understand come serious issu portray writer persist mildmann young lad peter billingsley struck quit chord perform rich textur make humor situat stumbl radiat flavor enjoy bring comic situat plenti memor moment christma stori moment undoubt improv comic potenc upon each new view much more explor cherish particular partial fword scene ralphi blurt out shock fourlett obscen help old man yard again shepard method handl amus scenario noth short comic wizardri numer sequenc stick one mind includ cours famous depart store santa scene billingsley problem tell old saint nick under tree go ill finish note christma stori standout holiday movi captur much meager minut funni genuin hilari mention warm fluffi touch appropri place plan make christma stori christma tradit dont,pos
